,n steps,ACC,ROC AUC,PR AUC,eps
31,31,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
32,32,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
33,33,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
34,34,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
35,35,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
36,36,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
37,37,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
38,38,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
39,39,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
40,40,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
41,41,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
42,42,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
43,43,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
44,44,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
45,45,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
46,46,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
47,47,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
48,48,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
49,49,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
50,50,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
51,51,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
52,52,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
53,53,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
54,54,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
55,55,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
56,56,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
57,57,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
58,58,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
59,59,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
60,60,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
61,61,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
62,62,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
63,63,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
64,64,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
65,65,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
66,66,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
67,67,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
68,68,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
69,69,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
70,70,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
71,71,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
72,72,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
73,73,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
74,74,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
75,75,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
76,76,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
77,77,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
78,78,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
79,79,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
80,80,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
81,81,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
82,82,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
83,83,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
84,84,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
85,85,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
86,86,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
87,87,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
88,88,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
89,89,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
90,90,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
91,91,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
92,92,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
93,93,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
94,94,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
95,95,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
96,96,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
97,97,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
98,98,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
99,99,0.7608333333333334,0.7603086458053263,0.6876002257346685,0.01
0,0,0.7627272727272727,0.7621924400046879,0.6896681037343424,0.016681005372000592
1,1,0.7628030303030303,0.7622658614437483,0.689758483585623,0.016681005372000592
2,2,0.7625757575757576,0.7620407713042819,0.689506048558243,0.016681005372000592
3,3,0.7626515151515152,0.7621190185656278,0.6895777527169589,0.016681005372000592
4,4,0.7627272727272727,0.7621924400046879,0.6896681037343424,0.016681005372000592
5,5,0.7627272727272727,0.7621924400046879,0.6896681037343424,0.016681005372000592
6,6,0.7628030303030303,0.7622706872660338,0.68973981988481,0.016681005372000592
7,7,0.7628030303030303,0.7622706872660338,0.68973981988481,0.016681005372000592
8,8,0.7628030303030303,0.7622706872660338,0.68973981988481,0.016681005372000592
9,9,0.7628030303030303,0.7622706872660338,0.68973981988481,0.016681005372000592
10,10,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
11,11,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
12,12,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
13,13,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
14,14,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
15,15,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
16,16,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
17,17,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
18,18,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
19,19,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
20,20,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
21,21,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
22,22,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
23,23,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
24,24,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
25,25,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
26,26,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
27,27,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
28,28,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
29,29,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
30,30,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
31,31,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
32,32,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
33,33,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
34,34,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
35,35,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
36,36,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
37,37,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
38,38,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
39,39,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
40,40,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
41,41,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
42,42,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
43,43,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
44,44,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
45,45,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
46,46,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
47,47,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
48,48,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
49,49,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
50,50,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
51,51,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
52,52,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
53,53,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
54,54,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
55,55,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
56,56,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
57,57,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
58,58,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
59,59,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
60,60,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
61,61,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
62,62,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
63,63,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
64,64,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
65,65,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
66,66,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
67,67,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
68,68,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
69,69,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
70,70,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
71,71,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
72,72,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
73,73,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
74,74,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
75,75,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
76,76,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
77,77,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
78,78,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
79,79,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
80,80,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
81,81,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
82,82,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
83,83,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
84,84,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
85,85,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
86,86,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
87,87,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
88,88,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
89,89,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
90,90,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
91,91,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
92,92,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
93,93,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
94,94,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
95,95,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
96,96,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
97,97,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
98,98,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
99,99,0.7628787878787879,0.7623441087050941,0.6898302088448776,0.016681005372000592
0,0,0.7589393939393939,0.7582318187145388,0.6862700455096117,0.027825594022071243
1,1,0.758030303030303,0.7572783741115316,0.6854659245723104,0.027825594022071243
2,2,0.7578030303030303,0.7570436323274942,0.6852510911167,0.027825594022071243
3,3,0.7578030303030303,0.7570388065052085,0.6852695161687008,0.027825594022071243
4,4,0.7578787878787879,0.7571122279442686,0.6853595756264148,0.027825594022071243
5,5,0.7577272727272727,0.7569557334215768,0.6852163368737995,0.027825594022071243
6,6,0.7577272727272727,0.7569557334215768,0.6852163368737995,0.027825594022071243
7,7,0.7577272727272727,0.7569557334215768,0.6852163368737995,0.027825594022071243
8,8,0.7577272727272727,0.7569557334215768,0.6852163368737995,0.027825594022071243
9,9,0.7577272727272727,0.7569557334215768,0.6852163368737995,0.027825594022071243
10,10,0.7576515151515152,0.7568774861602311,0.685144721929952,0.027825594022071243
11,11,0.7577272727272727,0.7569557334215768,0.6852163368737995,0.027825594022071243
12,12,0.7577272727272727,0.7569557334215768,0.6852163368737995,0.027825594022071243
13,13,0.7577272727272727,0.7569509075992914,0.6852347827119553,0.027825594022071243
14,14,0.7577272727272727,0.7569509075992914,0.6852347827119553,0.027825594022071243
15,15,0.7576515151515152,0.7568726603379454,0.6851631614351963,0.027825594022071243
16,16,0.7575757575757576,0.7567944130765996,0.6850915431142318,0.027825594022071243
17,17,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
18,18,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
19,19,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
20,20,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
21,21,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
22,22,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
23,23,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
24,24,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
25,25,0.7574242424242424,0.7566379185539078,0.6849483153454385,0.027825594022071243
26,26,0.7573484848484848,0.7565596712925621,0.6848767059004885,0.027825594022071243
27,27,0.7573484848484848,0.7565596712925621,0.6848767059004885,0.027825594022071243
28,28,0.7573484848484848,0.7565596712925621,0.6848767059004885,0.027825594022071243
29,29,0.7574242424242424,0.7566330927316223,0.6849667494146112,0.027825594022071243
30,30,0.7574242424242424,0.7566330927316223,0.6849667494146112,0.027825594022071243
31,31,0.7574242424242424,0.7566330927316223,0.6849667494146112,0.027825594022071243
32,32,0.7573484848484848,0.7565548454702764,0.6848951336304588,0.027825594022071243
33,33,0.7572727272727273,0.7564765982089305,0.684823520806762,0.027825594022071243
34,34,0.7573484848484848,0.7565500196479907,0.6849135749409622,0.027825594022071243
35,35,0.7573484848484848,0.7565451938257051,0.684932029845228,0.027825594022071243
36,36,0.7574242424242424,0.7566186152647653,0.6850221331697278,0.027825594022071243
37,37,0.7574242424242424,0.7566186152647653,0.6850221331697278,0.027825594022071243
38,38,0.7574242424242424,0.7566186152647653,0.6850221331697278,0.027825594022071243
39,39,0.7574242424242424,0.7566186152647653,0.6850221331697278,0.027825594022071243
40,40,0.7574242424242424,0.7566186152647653,0.6850221331697278,0.027825594022071243
41,41,0.7574242424242424,0.7566186152647653,0.6850221331697278,0.027825594022071243
42,42,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
43,43,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
44,44,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
45,45,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
46,46,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
47,47,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
48,48,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
49,49,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
50,50,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
51,51,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
52,52,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
53,53,0.7573484848484848,0.7565403680034195,0.6849504983565037,0.027825594022071243
54,54,0.7574242424242424,0.7566137894424797,0.6850406216481224,0.027825594022071243
55,55,0.7574242424242424,0.7566137894424797,0.6850406216481224,0.027825594022071243
56,56,0.7575,0.7566872108815399,0.68513077422432,0.027825594022071243
57,57,0.7575,0.7566872108815399,0.68513077422432,0.027825594022071243
58,58,0.7575,0.7566872108815399,0.68513077422432,0.027825594022071243
59,59,0.7574242424242424,0.756608963620194,0.6850591237619829,0.027825594022071243
60,60,0.7574242424242424,0.756608963620194,0.6850591237619829,0.027825594022071243
61,61,0.7575,0.7566823850592542,0.6851492963365049,0.027825594022071243
62,62,0.7575,0.7566823850592542,0.6851492963365049,0.027825594022071243
63,63,0.7575,0.7566823850592542,0.6851492963365049,0.027825594022071243
64,64,0.7575,0.7566823850592542,0.6851492963365049,0.027825594022071243
65,65,0.7575,0.7566823850592542,0.6851492963365049,0.027825594022071243
66,66,0.7575,0.7566823850592542,0.6851492963365049,0.027825594022071243
67,67,0.7574242424242424,0.7566041377979085,0.6850776395246074,0.027825594022071243
68,68,0.7574242424242424,0.7566041377979085,0.6850776395246074,0.027825594022071243
69,69,0.7574242424242424,0.7566041377979085,0.6850776395246074,0.027825594022071243
70,70,0.7574242424242424,0.7566041377979085,0.6850776395246074,0.027825594022071243
71,71,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
72,72,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
73,73,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
74,74,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
75,75,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
76,76,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
77,77,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
78,78,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
79,79,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
80,80,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
81,81,0.7575,0.7566775592369687,0.685167832112678,0.027825594022071243
82,82,0.7575757575757576,0.7567509806760289,0.6852580540316713,0.027825594022071243
83,83,0.7575757575757576,0.7567509806760289,0.6852580540316713,0.027825594022071243
84,84,0.7575757575757576,0.7567509806760289,0.6852580540316713,0.027825594022071243
85,85,0.7575757575757576,0.7567509806760289,0.6852580540316713,0.027825594022071243
86,86,0.7575757575757576,0.7567509806760289,0.6852580540316713,0.027825594022071243
87,87,0.7575757575757576,0.7567509806760289,0.6852580540316713,0.027825594022071243
88,88,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
89,89,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
90,90,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
91,91,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
92,92,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
93,93,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
94,94,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
95,95,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
96,96,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
97,97,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
98,98,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
99,99,0.7575,0.7566727334146829,0.6851863815661718,0.027825594022071243
0,0,0.7545454545454545,0.7532639793730567,0.6837864403612025,0.046415888336127774
1,1,0.7531818181818182,0.7517686638676897,0.6828389240127442,0.046415888336127774
2,2,0.7518181818181818,0.750350561518893,0.6815804054239253,0.046415888336127774
3,3,0.7501515151515151,0.7486194701247131,0.6800343700427823,0.046415888336127774
4,4,0.7489393939393939,0.7473675139431795,0.6788826290106043,0.046415888336127774
5,5,0.7476515151515152,0.7460324846780142,0.6776788290326342,0.046415888336127774
6,6,0.746969696969697,0.745323433503616,0.6770507511683255,0.046415888336127774
7,7,0.7467424242424242,0.7450742142527214,0.676892219253103,0.046415888336127774
8,8,0.7466666666666667,0.744976663702233,0.6768966806744925,0.046415888336127774
9,9,0.7462878787878788,0.744580601573218,0.6765561659257266,0.046415888336127774
10,10,0.7459848484848485,0.7442579608832635,0.6763066867514962,0.046415888336127774
11,11,0.7456060606060606,0.743842595465106,0.6760426576493688,0.046415888336127774
12,12,0.745530303030303,0.7437546965591888,0.6760090275195609,0.046415888336127774
13,13,0.7449242424242424,0.7431190668238506,0.6754717749721657,0.046415888336127774
14,14,0.7446212121212121,0.7427867744893246,0.6752606313151772,0.046415888336127774
15,15,0.7434848484848485,0.7416034139245655,0.6742198279789355,0.046415888336127774
16,16,0.7432575757575758,0.7413541946736709,0.6740613994979785,0.046415888336127774
17,17,0.7428787878787879,0.740958132544656,0.6737208718512906,0.046415888336127774
18,18,0.7418181818181818,0.7398530192412428,0.6727522799633048,0.046415888336127774
19,19,0.7413636363636363,0.7393787098508822,0.6723399735977529,0.046415888336127774
20,20,0.7411363636363636,0.7391294905999876,0.6721814040312911,0.046415888336127774
21,21,0.7408333333333333,0.7388020240877472,0.6719509702260539,0.046415888336127774
22,22,0.740530303030303,0.7384793833977926,0.6717014836695187,0.046415888336127774
23,23,0.7395454545454545,0.7374573431780108,0.6707859690819913,0.046415888336127774
24,24,0.7390151515151515,0.7369047865263043,0.6703019000648108,0.046415888336127774
25,25,0.7390151515151515,0.7368951348817329,0.6703398479990222,0.046415888336127774
26,26,0.7387878787878788,0.7366459156308385,0.6701812268529714,0.046415888336127774
27,27,0.7384090909090909,0.7362546793241093,0.6698218604556633,0.046415888336127774
28,28,0.7378787878787879,0.7357021226724025,0.6693378188590513,0.046415888336127774
29,29,0.7374242424242424,0.7352181616374704,0.6689635566621164,0.046415888336127774
30,30,0.7371212121212121,0.7349051725920871,0.6686761740109397,0.046415888336127774
31,31,0.7368181818181818,0.734587357724418,0.6684077442642319,0.046415888336127774
32,32,0.7368181818181818,0.7345777060798466,0.6684455941271711,0.046415888336127774
33,33,0.7365151515151516,0.7342598912121776,0.6681771494941622,0.046415888336127774
34,34,0.7360606060606061,0.7337807559995312,0.6677839583332694,0.046415888336127774
35,35,0.7359848484848485,0.7336976829158998,0.6677310403374541,0.046415888336127774
36,36,0.7358333333333333,0.733541188393208,0.6675873658781762,0.046415888336127774
37,37,0.7354545454545455,0.733145126264193,0.667247119078105,0.046415888336127774
38,38,0.7354545454545455,0.7331403004419074,0.6672660176875109,0.046415888336127774
39,39,0.7356060606060606,0.7332871433200279,0.6674475599540429,0.046415888336127774
40,40,0.7354545454545455,0.7331258229750506,0.6673228062395509,0.046415888336127774
41,41,0.7354545454545455,0.7331161713304792,0.6673607427117096,0.046415888336127774
42,42,0.7353787878787879,0.7330379240691334,0.6672888770156666,0.046415888336127774
43,43,0.7351515151515151,0.7328031822850958,0.6670732991849561,0.046415888336127774
44,44,0.7348484848484849,0.7324853674174266,0.666804842091302,0.046415888336127774
45,45,0.7347727272727272,0.7324071201560808,0.6667329950422228,0.046415888336127774
46,46,0.7346212121212121,0.7322506256333892,0.6665893106087479,0.046415888336127774
47,47,0.734469696969697,0.7320844794661263,0.6664834849415149,0.046415888336127774
48,48,0.7343181818181819,0.7319183332988631,0.6663776777150089,0.046415888336127774
49,49,0.7341666666666666,0.7317521871316002,0.6662718889895702,0.046415888336127774
50,50,0.7341666666666666,0.7317521871316002,0.6662718889895702,0.046415888336127774
51,51,0.7340909090909091,0.7316739398702543,0.6662000284535496,0.046415888336127774
52,52,0.7340151515151515,0.7315956926089084,0.6661281711459017,0.046415888336127774
53,53,0.7339393939393939,0.7315077937029913,0.6660942505444318,0.046415888336127774
54,54,0.7339393939393939,0.7315029678807057,0.6661132407235574,0.046415888336127774
55,55,0.7338636363636364,0.7314247206193598,0.6660413685644344,0.046415888336127774
56,56,0.7339393939393939,0.73149814205842,0.6661322465528576,0.046415888336127774
57,57,0.7338636363636364,0.731419894797074,0.6660603672845763,0.046415888336127774
58,58,0.7339393939393939,0.7314933162361343,0.6661512680494428,0.046415888336127774
59,59,0.7338636363636364,0.7314102431525029,0.6660984117368688,0.046415888336127774
60,60,0.7337878787878788,0.7313319958911569,0.666026521468473,0.046415888336127774
61,61,0.7337878787878788,0.7313319958911569,0.666026521468473,0.046415888336127774
62,62,0.7337121212121213,0.7312537486298112,0.6659546344270254,0.046415888336127774
63,63,0.733560606060606,0.7310972541071195,0.66581087003204,0.046415888336127774
64,64,0.733560606060606,0.7310972541071195,0.66581087003204,0.046415888336127774
