,n steps,ACC,ROC AUC,PR AUC,eps
8,8,0.7600757575757576,0.7591931914541581,0.6881751077895947,0.03162277660168379
9,9,0.7600757575757576,0.7591931914541581,0.6881751077895947,0.03162277660168379
10,10,0.7600757575757576,0.7591931914541581,0.6881751077895947,0.03162277660168379
11,11,0.76,0.7591149441928123,0.6881031548500339,0.03162277660168379
12,12,0.7598484848484849,0.7589584496701206,0.6879592575798709,0.03162277660168379
13,13,0.7598484848484849,0.7589584496701206,0.6879592575798709,0.03162277660168379
14,14,0.7597727272727273,0.7588802024087749,0.6878873132520815,0.03162277660168379
15,15,0.7598484848484849,0.7589536238478349,0.6879784217950471,0.03162277660168379
16,16,0.7598484848484849,0.7589536238478349,0.6879784217950471,0.03162277660168379
17,17,0.7598484848484849,0.7589536238478349,0.6879784217950471,0.03162277660168379
18,18,0.7595454545454545,0.7586406348024516,0.6876906362234156,0.03162277660168379
19,19,0.7595454545454545,0.7586406348024516,0.6876906362234156,0.03162277660168379
20,20,0.7593939393939394,0.7584841402797599,0.6875467606908954,0.03162277660168379
21,21,0.759469696969697,0.75855756171882,0.687637843495563,0.03162277660168379
22,22,0.7595454545454545,0.7586309831578802,0.6877289561048133,0.03162277660168379
23,23,0.7593939393939394,0.7584744886351885,0.6875850550408537,0.03162277660168379
24,24,0.7593939393939394,0.7584696628129028,0.6876042234701162,0.03162277660168379
25,25,0.7592424242424243,0.7583131682902111,0.6874603211383359,0.03162277660168379
26,26,0.7592424242424243,0.7583131682902111,0.6874603211383359,0.03162277660168379
27,27,0.7591666666666667,0.7582349210288654,0.6873883742897828,0.03162277660168379
28,28,0.759090909090909,0.7581566737675195,0.6873164303213406,0.03162277660168379
29,29,0.759090909090909,0.7581566737675195,0.6873164303213406,0.03162277660168379
30,30,0.7591666666666667,0.7582300952065797,0.6874075377359781,0.03162277660168379
31,31,0.7592424242424243,0.7583035166456399,0.6874986750121086,0.03162277660168379
32,32,0.7592424242424243,0.7583035166456399,0.6874986750121086,0.03162277660168379
33,33,0.7592424242424243,0.7583035166456399,0.6874986750121086,0.03162277660168379
34,34,0.7592424242424243,0.7582986908233542,0.6875178732604269,0.03162277660168379
35,35,0.7592424242424243,0.7582986908233542,0.6875178732604269,0.03162277660168379
36,36,0.7591666666666667,0.7582204435620084,0.6874459072316779,0.03162277660168379
37,37,0.7592424242424243,0.7582938650010685,0.6875370857350056,0.03162277660168379
38,38,0.7593181818181818,0.7583672864401287,0.6876282941476342,0.03162277660168379
39,39,0.7591666666666667,0.7582107919174371,0.6874843336249881,0.03162277660168379
40,40,0.759090909090909,0.7581325446560911,0.687412357674472,0.03162277660168379
41,41,0.7590151515151515,0.7580542973947454,0.6873403845997136,0.03162277660168379
42,42,0.759090909090909,0.7581277188338056,0.687431585840744,0.03162277660168379
43,43,0.759090909090909,0.7581277188338056,0.687431585840744,0.03162277660168379
44,44,0.7590151515151515,0.758044645750174,0.6873788423886673,0.03162277660168379
45,45,0.7590151515151515,0.758044645750174,0.6873788423886673,0.03162277660168379
46,46,0.759090909090909,0.7581180671892344,0.6874700849811434,0.03162277660168379
47,47,0.759090909090909,0.7581180671892344,0.6874700849811434,0.03162277660168379
48,48,0.759090909090909,0.7581180671892344,0.6874700849811434,0.03162277660168379
49,49,0.7590151515151515,0.7580398199278884,0.6873980926913059,0.03162277660168379
0,0,0.5390909090909091,0.5243828117998249,0.5045580720621127,0.1778279410038923
1,1,0.5301515151515152,0.5149662537141596,0.49674951827366315,0.1778279410038923
2,2,0.526969696969697,0.5115881781142065,0.49414810870319625,0.1778279410038923
3,3,0.5246212121212122,0.5091335580787713,0.4919719412226207,0.1778279410038923
4,4,0.5227272727272727,0.5071580732559822,0.49019224702629477,0.1778279410038923
5,5,0.521439393939394,0.5058085665239602,0.48902351761413204,0.1778279410038923
6,6,0.5206818181818181,0.505021268088216,0.48829729451818416,0.1778279410038923
7,7,0.5198484848484849,0.5041557223911259,0.48750177834684877,0.1778279410038923
8,8,0.5197727272727273,0.5040629976629233,0.4875068367556631,0.1778279410038923
9,9,0.5195454545454545,0.5038186042343143,0.4873388337120731,0.1778279410038923
10,10,0.5189393939393939,0.5031926261435475,0.48673625930668185,0.1778279410038923
11,11,0.518560606060606,0.5027965640145327,0.48638956405786193,0.1778279410038923
12,12,0.5186363636363637,0.5028651596313072,0.4865193179277686,0.1778279410038923
13,13,0.518560606060606,0.5027820865476756,0.4864740549260879,0.1778279410038923
14,14,0.5183333333333333,0.502547344763638,0.48624619433774363,0.1778279410038923
15,15,0.5182575757575758,0.502459445857721,0.486233856562495,0.1778279410038923
16,16,0.5179545454545454,0.5021464568123376,0.485927533667142,0.1778279410038923
17,17,0.5179545454545454,0.5021416309900519,0.4859607176860698,0.1778279410038923
18,18,0.5178787878787878,0.5020633837287061,0.4858837822255168,0.1778279410038923
19,19,0.5178030303030303,0.5019851364673603,0.48580705225071424,0.1778279410038923
20,20,0.5178030303030303,0.5019803106450745,0.48584232668739713,0.1778279410038923
21,21,0.5178030303030303,0.5019803106450745,0.48584232668739713,0.1778279410038923
22,22,0.5178787878787878,0.5020537320841347,0.48596068388943287,0.1778279410038923
23,23,0.5178030303030303,0.501975484822789,0.4858821785934462,0.1778279410038923
24,24,0.5177272727272727,0.501897237561443,0.4858038127756437,0.1778279410038923
25,25,0.5176515151515152,0.5018189903000972,0.48572559993391434,0.1778279410038923
26,26,0.5175,0.5016624957774055,0.4855696964791185,0.1778279410038923
27,27,0.5173484848484848,0.5015060012547138,0.4854146182745556,0.1778279410038923
28,28,0.5173484848484848,0.5015060012547138,0.4854146182745556,0.1778279410038923
29,29,0.5171969696969697,0.5013495067320222,0.4852605633802817,0.1778279410038923
30,30,0.5171212121212121,0.5012712594706762,0.4851839996206193,0.1778279410038923
31,31,0.5171212121212121,0.5012712594706762,0.4851839996206193,0.1778279410038923
32,32,0.5171212121212121,0.5012712594706762,0.4851839996206193,0.1778279410038923
33,33,0.5170454545454546,0.5011930122093303,0.48510779874680665,0.1778279410038923
34,34,0.5170454545454546,0.5011930122093303,0.48510779874680665,0.1778279410038923
35,35,0.516969696969697,0.5011147649479846,0.48503201024327786,0.1778279410038923
36,36,0.5168181818181818,0.5009582704252928,0.4848819177692417,0.1778279410038923
37,37,0.5168181818181818,0.5009582704252928,0.4848819177692417,0.1778279410038923
38,38,0.5167424242424242,0.5008800231639469,0.48480777006536824,0.1778279410038923
39,39,0.5167424242424242,0.5008800231639469,0.48480777006536824,0.1778279410038923
40,40,0.5166666666666667,0.5008017759026011,0.4847343544996127,0.1778279410038923
41,41,0.5167424242424242,0.5008751973416612,0.48483459282133684,0.1778279410038923
42,42,0.5166666666666667,0.5007921242580299,0.4847914761295043,0.1778279410038923
43,43,0.5166666666666667,0.5007921242580299,0.4847914761295043,0.1778279410038923
44,44,0.5167424242424242,0.5008655456970901,0.48491529597163396,0.1778279410038923
45,45,0.5167424242424242,0.5008655456970901,0.48491529597163396,0.1778279410038923
46,46,0.5167424242424242,0.5008655456970901,0.48491529597163396,0.1778279410038923
47,47,0.5167424242424242,0.5008655456970901,0.48491529597163396,0.1778279410038923
48,48,0.5165909090909091,0.5007090511743983,0.4847560108123488,0.1778279410038923
49,49,0.5165151515151515,0.5006308039130525,0.4846766965428937,0.1778279410038923
0,0,0.5159090909090909,0.5,0.48409090909090907,1.0
1,1,0.5159090909090909,0.5,0.48409090909090907,1.0
2,2,0.5159090909090909,0.5,0.48409090909090907,1.0
3,3,0.5159090909090909,0.5,0.48409090909090907,1.0
4,4,0.5159090909090909,0.5,0.48409090909090907,1.0
5,5,0.5159090909090909,0.5,0.48409090909090907,1.0
6,6,0.5159090909090909,0.5,0.48409090909090907,1.0
7,7,0.5159090909090909,0.5,0.48409090909090907,1.0
8,8,0.5159090909090909,0.5,0.48409090909090907,1.0
9,9,0.5159090909090909,0.5,0.48409090909090907,1.0
10,10,0.5159090909090909,0.5,0.48409090909090907,1.0
11,11,0.5159090909090909,0.5,0.48409090909090907,1.0
12,12,0.5159090909090909,0.5,0.48409090909090907,1.0
13,13,0.5159090909090909,0.5,0.48409090909090907,1.0
14,14,0.5159090909090909,0.5,0.48409090909090907,1.0
15,15,0.5159090909090909,0.5,0.48409090909090907,1.0
16,16,0.5159090909090909,0.5,0.48409090909090907,1.0
17,17,0.5159090909090909,0.5,0.48409090909090907,1.0
18,18,0.5159090909090909,0.5,0.48409090909090907,1.0
19,19,0.5159090909090909,0.5,0.48409090909090907,1.0
20,20,0.5159090909090909,0.5,0.48409090909090907,1.0
21,21,0.5159090909090909,0.5,0.48409090909090907,1.0
22,22,0.5159090909090909,0.5,0.48409090909090907,1.0
23,23,0.5159090909090909,0.5,0.48409090909090907,1.0
24,24,0.5159090909090909,0.5,0.48409090909090907,1.0
25,25,0.5159090909090909,0.5,0.48409090909090907,1.0
26,26,0.5159090909090909,0.5,0.48409090909090907,1.0
27,27,0.5159090909090909,0.5,0.48409090909090907,1.0
28,28,0.5159090909090909,0.5,0.48409090909090907,1.0
29,29,0.5159090909090909,0.5,0.48409090909090907,1.0
30,30,0.5159090909090909,0.5,0.48409090909090907,1.0
31,31,0.5159090909090909,0.5,0.48409090909090907,1.0
32,32,0.5159090909090909,0.5,0.48409090909090907,1.0
33,33,0.5159090909090909,0.5,0.48409090909090907,1.0
34,34,0.5159090909090909,0.5,0.48409090909090907,1.0
35,35,0.5159090909090909,0.5,0.48409090909090907,1.0
36,36,0.5159090909090909,0.5,0.48409090909090907,1.0
37,37,0.5159090909090909,0.5,0.48409090909090907,1.0
38,38,0.5159090909090909,0.5,0.48409090909090907,1.0
39,39,0.5159090909090909,0.5,0.48409090909090907,1.0
40,40,0.5159090909090909,0.5,0.48409090909090907,1.0
41,41,0.5159090909090909,0.5,0.48409090909090907,1.0
42,42,0.5159090909090909,0.5,0.48409090909090907,1.0
43,43,0.5159090909090909,0.5,0.48409090909090907,1.0
44,44,0.5159090909090909,0.5,0.48409090909090907,1.0
45,45,0.5159090909090909,0.5,0.48409090909090907,1.0
46,46,0.5159090909090909,0.5,0.48409090909090907,1.0
47,47,0.5159090909090909,0.5,0.48409090909090907,1.0
48,48,0.5159090909090909,0.5,0.48409090909090907,1.0
49,49,0.5159090909090909,0.5,0.48409090909090907,1.0
