,n steps,MSE,MAE,MAPE,eps
2,2,138.12265,6.1228356,0.089107335,0.03162277660168379
3,3,138.95361,6.1899776,0.0903797,0.03162277660168379
4,4,139.7941,6.257129,0.09165251,0.03162277660168379
5,5,140.64409,6.3242893,0.09292578,0.03162277660168379
6,6,141.5036,6.3914585,0.09419948,0.03162277660168379
7,7,142.37265,6.4586377,0.09547364,0.03162277660168379
8,8,143.25124,6.5258245,0.09674823,0.03162277660168379
9,9,144.13937,6.5930223,0.098023266,0.03162277660168379
10,10,145.03705,6.6602287,0.099298745,0.03162277660168379
11,11,145.94426,6.7274446,0.10057466,0.03162277660168379
12,12,146.86104,6.79467,0.10185101,0.03162277660168379
13,13,147.7874,6.8619056,0.10312779,0.03162277660168379
14,14,148.72333,6.929149,0.104405,0.03162277660168379
15,15,149.66881,6.9964037,0.105682656,0.03162277660168379
16,16,150.62387,7.0636683,0.10696075,0.03162277660168379
17,17,151.58855,7.1309423,0.108239256,0.03162277660168379
18,18,152.56279,7.198226,0.109518185,0.03162277660168379
19,19,153.54666,7.26552,0.110797554,0.03162277660168379
20,20,154.54012,7.332824,0.11207735,0.03162277660168379
21,21,155.5432,7.4001384,0.11335756,0.03162277660168379
22,22,156.5559,7.467463,0.11463821,0.03162277660168379
23,23,157.57819,7.534797,0.11591926,0.03162277660168379
24,24,158.61014,7.6021423,0.11720073,0.03162277660168379
25,25,159.65172,7.669498,0.11848262,0.03162277660168379
26,26,160.70296,7.736863,0.119764924,0.03162277660168379
27,27,161.76382,7.8042397,0.121047646,0.03162277660168379
28,28,162.83438,7.8716273,0.12233078,0.03162277660168379
29,29,163.9146,7.9390264,0.1236143,0.03162277660168379
30,30,165.00447,8.006434,0.124898255,0.03162277660168379
31,31,166.10403,8.073854,0.1261826,0.03162277660168379
32,32,167.21329,8.141285,0.12746735,0.03162277660168379
33,33,168.33223,8.208726,0.12875251,0.03162277660168379
34,34,169.46088,8.276178,0.13003808,0.03162277660168379
35,35,170.59923,8.343641,0.13132402,0.03162277660168379
36,36,171.7473,8.411116,0.13261041,0.03162277660168379
37,37,172.90509,8.478601,0.13389717,0.03162277660168379
38,38,174.07263,8.546099,0.13518433,0.03162277660168379
39,39,175.2499,8.613606,0.13647191,0.03162277660168379
40,40,176.43689,8.681127,0.13775985,0.03162277660168379
41,41,177.63367,8.748656,0.1390482,0.03162277660168379
42,42,178.84018,8.816199,0.14033693,0.03162277660168379
43,43,180.0565,8.883753,0.14162606,0.03162277660168379
44,44,181.28255,8.951318,0.14291558,0.03162277660168379
45,45,182.5184,9.018895,0.14420548,0.03162277660168379
46,46,183.76404,9.086484,0.14549576,0.03162277660168379
47,47,185.01947,9.154083,0.14678638,0.03162277660168379
48,48,186.28471,9.221693,0.14807743,0.03162277660168379
49,49,187.55978,9.289315,0.14936882,0.03162277660168379
0,0,140.32278,6.2989926,0.09244614,0.1778279410038923
1,1,145.25981,6.676804,0.09961339,0.1778279410038923
2,2,150.49884,7.054909,0.10679437,0.1778279410038923
3,3,156.04091,7.4333186,0.11398889,0.1778279410038923
4,4,161.88705,7.812047,0.1211966,0.1778279410038923
5,5,168.03854,8.191105,0.12841724,0.1778279410038923
6,6,174.49664,8.570508,0.13565053,0.1778279410038923
7,7,181.2626,8.95026,0.1428963,0.1778279410038923
8,8,188.3377,9.330371,0.15015407,0.1778279410038923
9,9,195.72331,9.710844,0.15742347,0.1778279410038923
10,10,203.42065,10.0916815,0.16470408,0.1778279410038923
11,11,211.43097,10.4728775,0.17199545,0.1778279410038923
12,12,219.75543,10.854424,0.1792969,0.1778279410038923
13,13,228.39494,11.236305,0.1866077,0.1778279410038923
14,14,237.35045,11.6185055,0.19392724,0.1778279410038923
15,15,246.62248,12.00099,0.20125462,0.1778279410038923
16,16,256.2115,12.383732,0.20858885,0.1778279410038923
17,17,266.11768,12.766692,0.21592891,0.1778279410038923
18,18,276.34097,13.149825,0.22327368,0.1778279410038923
19,19,286.881,13.533087,0.23062198,0.1778279410038923
20,20,297.73712,13.916413,0.23797241,0.1778279410038923
21,21,308.9082,14.299748,0.24532357,0.1778279410038923
22,22,320.39282,14.683019,0.25267395,0.1778279410038923
23,23,332.18903,15.066155,0.26002195,0.1778279410038923
24,24,344.2944,15.449074,0.26736587,0.1778279410038923
25,25,356.70636,15.831693,0.27470404,0.1778279410038923
26,26,369.42145,16.213917,0.2820345,0.1778279410038923
27,27,382.43576,16.595657,0.2893554,0.1778279410038923
28,28,395.7451,16.976805,0.29666474,0.1778279410038923
29,29,409.34445,17.357258,0.3039605,0.1778279410038923
30,30,423.22845,17.736914,0.31124073,0.1778279410038923
31,31,437.39127,18.115656,0.3185032,0.1778279410038923
32,32,451.82645,18.49337,0.3257459,0.1778279410038923
33,33,466.52713,18.86995,0.33296677,0.1778279410038923
34,34,481.48618,19.245277,0.34016395,0.1778279410038923
35,35,496.69574,19.619244,0.34733543,0.1778279410038923
36,36,512.14795,19.991737,0.35447934,0.1778279410038923
37,37,527.83405,20.362642,0.36159378,0.1778279410038923
38,38,543.7451,20.731846,0.3686767,0.1778279410038923
39,39,559.87164,21.09923,0.37572616,0.1778279410038923
40,40,576.204,21.464685,0.38274023,0.1778279410038923
41,41,592.7321,21.828102,0.38971698,0.1778279410038923
42,42,609.44635,22.18938,0.39665478,0.1778279410038923
43,43,626.3367,22.548424,0.40355197,0.1778279410038923
44,44,643.3931,22.90515,0.41040704,0.1778279410038923
45,45,660.60614,23.25947,0.4172187,0.1778279410038923
46,46,677.96625,23.61132,0.4239858,0.1778279410038923
47,47,695.4644,23.96064,0.43070748,0.1778279410038923
48,48,713.0926,24.307388,0.4373831,0.1778279410038923
49,49,730.8425,24.65153,0.44401214,0.1778279410038923
0,0,165.66711,8.047298,0.12568265,1.0
1,1,205.30023,10.182718,0.16646005,1.0
2,2,254.7942,12.328349,0.20755531,1.0
3,3,314.25684,14.480123,0.24882445,1.0
4,4,383.53128,16.628052,0.29003087,1.0
5,5,462.0392,18.756628,0.33085796,1.0
6,6,548.716,20.846664,0.37094918,1.0
7,7,642.0718,22.878538,0.40996784,1.0
8,8,740.39417,24.83544,0.4476302,1.0
9,9,842.2258,26.709446,0.4838231,1.0
10,10,946.7079,28.502985,0.51862925,1.0
11,11,1053.3682,30.22264,0.55219454,1.0
12,12,1161.6602,31.872183,0.5845974,1.0
13,13,1270.9487,33.453373,0.61587,1.0
14,14,1380.5975,34.967422,0.6460422,1.0
15,15,1490.0449,36.41593,0.67514133,1.0
16,16,1598.8463,37.801113,0.70319515,1.0
17,17,1706.688,39.12604,0.73024327,1.0
18,18,1813.3909,40.394566,0.75633496,1.0
19,19,1918.918,41.611263,0.78153753,1.0
20,20,2023.4902,42.782795,0.80597734,1.0
21,21,2127.5654,43.91728,0.829817,1.0
22,22,2231.4438,45.020237,0.8531544,1.0
23,23,2335.2751,46.095146,0.87603676,1.0
24,24,2439.179,47.14489,0.89850193,1.0
25,25,2543.2493,48.171894,0.92057997,1.0
26,26,2647.542,49.178017,0.942293,1.0
27,27,2752.074,50.16464,0.963656,1.0
28,28,2856.828,51.132713,0.9846759,1.0
29,29,2961.759,52.08283,1.0053605,1.0
30,30,3066.8354,53.015667,1.0257207,1.0
31,31,3172.007,53.931686,1.0457618,1.0
32,32,3277.2349,54.831417,1.065496,1.0
33,33,3382.4646,55.715202,1.0849233,1.0
34,34,3487.6533,56.583435,1.104053,1.0
35,35,3592.7876,57.43667,1.122893,1.0
36,36,3697.8162,58.27518,1.141449,1.0
37,37,3802.721,59.099373,1.1597269,1.0
38,38,3907.4812,59.909718,1.1777352,1.0
39,39,4012.0674,60.70648,1.195477,1.0
40,40,4116.4473,61.489964,1.2129607,1.0
41,41,4220.624,62.26066,1.2301949,1.0
42,42,4324.5845,63.01883,1.2471833,1.0
43,43,4428.3013,63.764877,1.2639358,1.0
44,44,4531.7637,64.49891,1.2804481,1.0
45,45,4634.9614,65.22139,1.2967368,1.0
46,46,4737.8926,65.93267,1.3128055,1.0
47,47,4840.5356,66.63279,1.3286498,1.0
48,48,4942.9067,67.32243,1.3442949,1.0
49,49,5045.003,68.001755,1.3597368,1.0
